,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Value
1456,EST,Estonia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,78.8
1457,ISR,Israel,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,82.9
1458,LVA,Latvia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,75.5
1459,RUS,Russia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,73.2
1460,SVN,Slovenia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,81.6
1461,ZAF,South Africa,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,64.2
1462,OECD,OECD - Total,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,81.0
1463,AUS,Australia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,80.9
1464,AUT,Austria,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,79.7
1465,BEL,Belgium,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,79.8
1466,CAN,Canada,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,80.0
1467,CZE,Czech Republic,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,76.4
1468,DNK,Denmark,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,79.5
1469,FIN,Finland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,79.3
1470,FRA,France,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,79.9
1471,DEU,Germany,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,79.0
1472,GRC,Greece,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,79.2
1473,HUN,Hungary,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,73.1
1474,ISL,Iceland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,81.7
1475,IRL,Ireland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,80.8
1476,ITA,Italy,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,81.4
1477,JPN,Japan,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,81.4
1478,KOR,Korea,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,80.3
1479,LUX,Luxembourg,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,80.2
1480,MEX,Mexico,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,72.2
1481,NLD,Netherlands,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,80.6
1482,NZL,New Zealand,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,80.3
1483,NOR,Norway,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,81.3
1484,POL,Poland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,74.1
1485,PRT,Portugal,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,78.7
1486,SVK,Slovak Republic,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,74.3
1487,ESP,Spain,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,81.1
1488,SWE,Sweden,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,81.5
1489,CHE,Switzerland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,82.1
1490,TUR,Türkiye,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,75.9
1491,GBR,United Kingdom,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,79.4
1492,USA,United States,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,76.3
1493,BRA,Brazil,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,72.2
1494,CHL,Chile,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,77.9
1495,EST,Estonia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,74.5
1496,ISR,Israel,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,81.0
1497,LVA,Latvia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,70.9
1498,RUS,Russia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,68.2
1499,SVN,Slovenia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,78.7
1500,ZAF,South Africa,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,60.7
1501,OECD,OECD - Total,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,78.3
1502,AUS,Australia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,85.0
1503,AUT,Austria,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.2
1504,BEL,Belgium,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.3
1505,CAN,Canada,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.2
1506,CZE,Czech Republic,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,82.2
1507,DNK,Denmark,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,83.5
1508,FIN,Finland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.8
1509,FRA,France,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,85.9
1510,DEU,Germany,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,83.7
1511,GRC,Greece,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.2
1512,HUN,Hungary,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,79.7
1513,ISL,Iceland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.7
1514,IRL,Ireland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.7
1515,ITA,Italy,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,85.7
1516,JPN,Japan,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,87.5
1517,KOR,Korea,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,86.3
1518,LUX,Luxembourg,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,85.2
1519,MEX,Mexico,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,78.0
1520,NLD,Netherlands,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,83.7
1521,NZL,New Zealand,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,83.9
1522,NOR,Norway,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.7
1523,POL,Poland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,81.9
1524,PRT,Portugal,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.8
1525,SVK,Slovak Republic,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,81.2
1526,ESP,Spain,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,86.7
1527,SWE,Sweden,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.8
1528,CHE,Switzerland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,85.8
1529,TUR,Türkiye,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,81.3
1530,GBR,United Kingdom,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,83.1
1531,USA,United States,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,81.4
1532,BRA,Brazil,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,79.6
1533,CHL,Chile,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,83.4
1534,EST,Estonia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,83.0
1535,ISR,Israel,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.8
1536,LVA,Latvia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,80.1
1537,RUS,Russia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,78.2
1538,SVN,Slovenia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,84.5
1539,ZAF,South Africa,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,67.7
1540,OECD,OECD - Total,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,83.6
1541,AUS,Australia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,85.0
1542,AUT,Austria,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,71.0
1543,BEL,Belgium,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,74.0
1544,CAN,Canada,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,89.0
1545,CZE,Czech Republic,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,62.0
1546,DNK,Denmark,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,70.0
1547,FIN,Finland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,68.0
1548,FRA,France,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,67.0
1549,DEU,Germany,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,66.0
1550,GRC,Greece,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,79.0
1551,HUN,Hungary,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,58.0
1552,ISL,Iceland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,77.0
1553,IRL,Ireland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,84.0
1554,ITA,Italy,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,73.0
1555,JPN,Japan,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,37.0
1556,KOR,Korea,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,34.0
1557,LUX,Luxembourg,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,72.0
1558,MEX,Mexico,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,66.0
1559,NLD,Netherlands,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,75.0
1560,NZL,New Zealand,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,86.0
1561,NOR,Norway,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,75.0
1562,POL,Poland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,60.0
1563,PRT,Portugal,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,50.0
1564,SVK,Slovak Republic,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,65.0
1565,ESP,Spain,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,75.0
1566,SWE,Sweden,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,76.0
1567,CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,81.0
1568,TUR,Türkiye,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,67.0
1569,GBR,United Kingdom,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,73.0
1570,USA,United States,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,88.0
1571,CHL,Chile,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,60.0
1572,EST,Estonia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,57.0
1573,ISR,Israel,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,74.0
1574,LVA,Latvia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,47.0
1575,RUS,Russia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,43.0
1576,SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,67.0
1577,OECD,OECD - Total,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,68.0
1578,AUS,Australia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,85.0
1579,AUT,Austria,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,72.0
1580,BEL,Belgium,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,76.0
1581,CAN,Canada,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,90.0
1582,CZE,Czech Republic,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,64.0
1583,DNK,Denmark,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,72.0
1584,FIN,Finland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,69.0
1585,FRA,France,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,69.0
1586,DEU,Germany,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,66.0
1587,GRC,Greece,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,81.0
1588,HUN,Hungary,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,62.0
1589,ISL,Iceland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,81.0
1590,IRL,Ireland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,84.0
1591,ITA,Italy,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,76.0
1592,JPN,Japan,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,38.0
1593,KOR,Korea,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,38.0
1594,LUX,Luxembourg,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,73.0
1595,MEX,Mexico,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,67.0
1596,NLD,Netherlands,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,77.0
1597,NZL,New Zealand,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,87.0
1598,NOR,Norway,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,76.0
1599,POL,Poland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,63.0
1600,PRT,Portugal,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,55.0
1601,SVK,Slovak Republic,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,69.0
1602,ESP,Spain,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,78.0
1603,SWE,Sweden,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,79.0
1604,CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,83.0
1605,TUR,Türkiye,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,72.0
1606,GBR,United Kingdom,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,74.0
1607,USA,United States,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,88.0
1608,CHL,Chile,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,64.0
1609,EST,Estonia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,59.0
1610,ISR,Israel,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,75.0
1611,LVA,Latvia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,53.0
1612,RUS,Russia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,49.0
1613,SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,70.0
1614,OECD,OECD - Total,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,71.0
1615,AUS,Australia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,86.0
1616,AUT,Austria,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,71.0
1617,BEL,Belgium,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,72.0
1618,CAN,Canada,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,88.0
1619,CZE,Czech Republic,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,61.0
1620,DNK,Denmark,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,67.0
1621,FIN,Finland,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,68.0
1622,FRA,France,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,65.0
1623,DEU,Germany,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,65.0
1624,GRC,Greece,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,77.0
1625,HUN,Hungary,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,55.0
1626,ISL,Iceland,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,72.0
1627,IRL,Ireland,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,84.0
1628,ITA,Italy,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,70.0
1629,JPN,Japan,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,35.0
1630,KOR,Korea,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,30.0
1631,LUX,Luxembourg,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,70.0
1632,MEX,Mexico,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,64.0
1633,NLD,Netherlands,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,73.0
1634,NZL,New Zealand,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,85.0
1635,NOR,Norway,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,73.0
1636,POL,Poland,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,57.0
1637,PRT,Portugal,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,45.0
1638,SVK,Slovak Republic,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,61.0
1639,ESP,Spain,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,73.0
1640,SWE,Sweden,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,73.0
1641,CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,79.0
1642,TUR,Türkiye,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,62.0
1643,GBR,United Kingdom,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,72.0
1644,USA,United States,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,87.0
1645,CHL,Chile,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,56.0
1646,EST,Estonia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,54.0
1647,ISR,Israel,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,72.0
1648,LVA,Latvia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,43.0
1649,RUS,Russia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,38.0
1650,SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,64.0
1651,OECD,OECD - Total,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,66.0
1652,AUS,Australia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,93.0
1653,AUT,Austria,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,83.0
1654,BEL,Belgium,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,87.0
1655,CAN,Canada,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,93.0
1656,CZE,Czech Republic,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,84.0
1657,DNK,Denmark,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,82.0
1658,FIN,Finland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,82.0
1659,FRA,France,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,72.0
1660,DEU,Germany,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,80.0
1661,GRC,Greece,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,87.0
1662,HUN,Hungary,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,72.0
1663,ISL,Iceland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,86.0
1664,IRL,Ireland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,93.0
1665,ITA,Italy,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,80.0
1666,JPN,Japan,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,42.0
1667,KOR,Korea,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,40.0
1668,LUX,Luxembourg,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,76.0
1669,NLD,Netherlands,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,86.0
1670,NZL,New Zealand,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,92.0
1671,NOR,Norway,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,83.0
1672,POL,Poland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,74.0
1673,PRT,Portugal,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,63.0
1674,SVK,Slovak Republic,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,78.0
1675,ESP,Spain,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,84.0
1676,SWE,Sweden,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,87.0
1677,CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,89.0
1678,TUR,Türkiye,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,74.0
1679,GBR,United Kingdom,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,84.0
1680,USA,United States,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,95.0
1681,CHL,Chile,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,72.0
1682,EST,Estonia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,78.0
1683,ISR,Israel,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,89.0
1684,LVA,Latvia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,69.0
1685,SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,79.0
1686,OECD,OECD - Total,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,79.0
1687,AUS,Australia,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,84.0
1688,AUT,Austria,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,61.0
1689,BEL,Belgium,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,57.0
1690,CAN,Canada,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,81.0
1691,CZE,Czech Republic,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,40.0
1692,DNK,Denmark,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,62.0
1693,FIN,Finland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,54.0
1694,FRA,France,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,58.0
1695,DEU,Germany,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,49.0
1696,GRC,Greece,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,78.0
1697,HUN,Hungary,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,47.0
1698,ISL,Iceland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,66.0
1699,IRL,Ireland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,72.0
1700,ITA,Italy,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,71.0
1701,JPN,Japan,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,29.0
1702,KOR,Korea,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,26.0
1703,LUX,Luxembourg,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,65.0
1704,NLD,Netherlands,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,60.0
1705,NZL,New Zealand,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,82.0
1706,NOR,Norway,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,67.0
1707,POL,Poland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,49.0
1708,PRT,Portugal,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,38.0
1709,SVK,Slovak Republic,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,57.0
1710,ESP,Spain,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,71.0
1711,SWE,Sweden,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,65.0
